"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.987902202E2,4.415325546E1,5.109248352E1,-1.267584229E1
1.988052272E2,4.380051804E1,5.122271729E1,-1.289007568E1
1.988202342E2,4.307627487E1,5.140196228E1,-1.358184814E1
1.988352412E2,4.284973526E1,5.146382141E1,-1.423937988E1
1.988502492E2,4.284590530E1,5.122090149E1,-1.543005371E1
1.988652562E2,4.280569839E1,5.084623718E1,-1.585949707E1
1.988802632E2,4.315614700E1,5.015917969E1,-1.694342041E1
1.988952702E2,4.339088821E1,4.965196228E1,-1.749133301E1
1.989102772E2,4.393198013E1,4.852182007E1,-1.897174072E1
1.989252842E2,4.415829086E1,4.818354797E1,-1.972369385E1
1.989402912E2,4.465884018E1,4.697517395E1,-2.120159912E1
1.989552982E2,4.511154556E1,4.618777466E1,-2.153253174E1
1.989703052E2,4.638591385E1,4.460000610E1,-2.279235840E1
1.989853122E2,4.674656296E1,4.359086609E1,-2.364874268E1
1.990003192E2,4.726188278E1,4.268191528E1,-2.423315430E1
1.990153262E2,4.803538132E1,4.097518921E1,-2.501739502E1
1.990303332E2,4.830839539E1,4.031675720E1,-2.570587158E1
1.990453402E2,4.845629501E1,3.917808533E1,-2.698089600E1
1.990603482E2,4.837075043E1,3.863429260E1,-2.810351562E1
1.990753552E2,4.800527954E1,3.770726013E1,-2.952453613E1
1.990903622E2,4.778571320E1,3.739654541E1,-3.013684082E1
1.991053692E2,4.769276428E1,3.696322632E1,-3.065081787E1
1.991203762E2,4.760881805E1,3.701768494E1,-3.071258545E1
1.991353832E2,4.713122559E1,3.751963806E1,-3.032958984E1
1.991503902E2,4.683840561E1,3.792652893E1,-3.001855469E1
1.991653972E2,4.611912155E1,3.866952515E1,-2.974078369E1
1.991804042E2,4.586947250E1,3.927128601E1,-2.988110352E1
1.991954112E2,4.537627029E1,3.978341675E1,-2.925030518E1
1.992104182E2,4.518673706E1,4.000956726E1,-2.931878662E1
1.992254252E2,4.486462402E1,4.031959534E1,-2.933471680E1
1.992404322E2,4.463999176E1,4.032115173E1,-2.935302734E1
1.992554392E2,4.451149368E1,4.050686646E1,-2.938098145E1
1.992704462E2,4.445610428E1,4.054121399E1,-2.946820068E1
1.992854542E2,4.479950333E1,4.029251099E1,-2.916845703E1
1.993004560E2,4.501578903E1,3.985881042E1,-2.934069824E1
1.993154630E2,4.531455612E1,3.955958557E1,-2.951757812E1
1.993304700E2,4.605335617E1,3.901142883E1,-2.927911377E1
1.993454770E2,4.629825592E1,3.893341064E1,-2.913970947E1
1.993604840E2,4.662558746E1,3.864045715E1,-2.886395264E1
1.993754910E2,4.677145386E1,3.869540405E1,-2.878063965E1
1.993904980E2,4.653807449E1,3.915284729E1,-2.819104004E1
1.994055050E2,4.657474899E1,3.924293518E1,-2.801934814E1
1.994205120E2,4.626382828E1,3.998056030E1,-2.819018555E1
1.994355190E2,4.598727417E1,4.017100525E1,-2.818316650E1
1.994505260E2,4.535871887E1,4.081903076E1,-2.883734131E1
1.994655330E2,4.480527878E1,4.139335632E1,-2.882611084E1
1.994805400E2,4.313751602E1,4.283973694E1,-2.947070312E1
1.994955480E2,4.211894608E1,4.354174805E1,-2.964514160E1
1.995105550E2,4.058647919E1,4.514282227E1,-2.950848389E1
1.995255620E2,4.026260376E1,4.568139648E1,-2.926367188E1
1.995405690E2,3.980525970E1,4.636799622E1,-2.847930908E1
1.995555760E2,3.984725571E1,4.652236938E1,-2.846789551E1
1.995705830E2,4.029152298E1,4.665478516E1,-2.790020752E1
1.995855900E2,4.059801865E1,4.656791687E1,-2.750238037E1
1.996005970E2,4.140661621E1,4.607489014E1,-2.701617432E1
1.996156040E2,4.179788971E1,4.584068298E1,-2.697259521E1
1.996306110E2,4.216284180E1,4.556507874E1,-2.675970459E1
1.996456180E2,4.285768127E1,4.500831604E1,-2.679199219E1
1.996606250E2,4.308634186E1,4.493070984E1,-2.680395508E1
1.996756320E2,4.361631393E1,4.490390015E1,-2.645782471E1
1.996906390E2,4.346599197E1,4.496678162E1,-2.647509766E1
1.997056470E2,4.313120651E1,4.582505798E1,-2.573547363E1
1.997206540E2,4.305446243E1,4.613830566E1,-2.568292236E1
1.997356610E2,4.247250748E1,4.687081909E1,-2.533898926E1
1.997506680E2,4.217985153E1,4.743170166E1,-2.543286133E1
1.997656750E2,4.161699295E1,4.781930542E1,-2.526782227E1
1.997806820E2,4.127943039E1,4.805670166E1,-2.537036133E1
1.997956890E2,4.043809128E1,4.867279053E1,-2.576922607E1
1.998106960E2,3.987060928E1,4.893397522E1,-2.597515869E1
1.998257030E2,3.897393417E1,4.916239929E1,-2.639550781E1
1.998407100E2,3.876721954E1,4.923541260E1,-2.649493408E1
1.998557170E2,3.901114655E1,4.922607422E1,-2.666729736E1
1.998707240E2,3.910671234E1,4.922450256E1,-2.655914307E1
1.998857310E2,3.957892609E1,4.895362854E1,-2.653082275E1
1.999007380E2,3.984824371E1,4.892829895E1,-2.653149414E1
1.999157460E2,4.026883316E1,4.881663513E1,-2.629663086E1
1.999307530E2,4.045273972E1,4.888136292E1,-2.625128174E1
1.999457600E2,4.074369431E1,4.877273560E1,-2.600671387E1
1.999607670E2,4.146394730E1,4.863774109E1,-2.561267090E1
1.999757740E2,4.182838058E1,4.862417603E1,-2.526232910E1
1.999907810E2,4.220770645E1,4.884347534E1,-2.427355957E1
