"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.000131875E0,-1.386357056E1,3.896846466E0,2.867736511E0
7.020139875E0,-1.266890488E1,2.899320831E0,1.734443207E0
7.040148875E0,-1.304028259E1,1.691632233E0,1.746268616E0
7.060157875E0,-1.327768890E1,1.684297485E0,3.042273560E0
7.080166875E0,-1.331600922E1,2.091301117E0,5.633535004E0
7.100174875E0,-1.412896866E1,9.351054382E-1,7.127727814E0
7.120183875E0,-1.685824310E1,-1.236428833E0,8.094267883E0
7.140192875E0,-1.880165176E1,-3.318449249E0,9.429191895E0
7.160200875E0,-1.817101318E1,-4.957391052E0,1.020083725E1
7.180209875E0,-1.518352570E1,-6.248156891E0,9.816286926E0
7.200218875E0,-1.224872864E1,-7.459587708E0,6.430777130E0
7.220227875E0,-9.723629608E0,-7.557933197E0,2.424807587E0
7.240235875E0,-7.401059418E0,-5.688470764E0,7.667056274E-1
7.260244875E0,-7.375762024E0,-4.573589172E0,3.700305176E-1
7.280253875E0,-7.883356476E0,-5.851930847E0,-1.573228455E-1
7.300261875E0,-5.915548553E0,-6.684649200E0,-2.479893036E0
7.320270875E0,-2.414479065E0,-4.841681671E0,-5.616919556E0
7.340279875E0,-8.822653198E-1,-2.589914246E0,-8.110733643E0
7.360287875E0,-2.114652557E0,-1.038240967E0,-9.282047882E0
7.380296875E0,-5.430706787E0,-3.773652649E-1,-8.405321045E0
7.400305875E0,-8.065228271E0,-2.571652222E-1,-5.449717255E0
7.420314875E0,-1.119985977E1,-7.929011536E-1,-7.482939148E-1
7.440322875E0,-1.393766647E1,-1.125509491E0,6.259982300E-1
7.460331875E0,-1.441876602E1,-1.188528442E-1,5.566923523E-1
7.480340875E0,-1.310913940E1,1.146465912E0,5.608836365E-1
7.500348875E0,-1.150732040E1,1.474433899E0,2.683918762E-1
7.520357875E0,-1.020053787E1,3.260070648E0,1.107097778E0
7.540366875E0,-9.392967224E0,7.713609467E0,1.009800110E0
7.560375125E0,-1.064196991E1,1.209410019E1,-2.109114075E-1
7.580383125E0,-1.563453781E1,1.203901474E1,-1.387764130E0
7.600392125E0,-1.662577652E1,1.047536636E1,-5.468578033E0
7.620401125E0,-1.212104416E1,8.601113892E0,-1.089554260E1
7.640409125E0,-6.099965057E0,7.831264801E0,-1.343815521E1
7.660418125E0,-4.031266937E0,6.178102570E0,-1.228480362E1
7.680427125E0,-4.041745148E0,4.426594849E0,-8.771309967E0
7.700436125E0,-4.243675232E0,1.713037720E0,-6.912026367E0
7.720444125E0,-2.862497406E0,7.707472229E-1,-5.987099762E0
7.740453125E0,-1.140628052E0,1.278191986E0,-5.603297882E0
7.760462125E0,-2.161505127E-1,1.193318481E0,-5.845194855E0
7.780470125E0,7.970924377E-1,1.870809631E0,-4.058061218E0
7.800479125E0,-1.056802368E-1,5.766009521E-1,-1.074465637E0
7.820488125E0,-1.088237000E0,-1.212328949E0,2.686762848E0
7.840496125E0,-1.559307404E0,-2.635419617E0,6.254743195E0
7.860505125E0,-8.062234497E-1,-3.209625549E0,6.680906982E0
7.880514125E0,-7.574249268E-1,-3.359613647E0,5.417683868E0
7.900523125E0,-1.391955414E0,-2.628983002E0,3.645219727E0
